"ord_id","prod_id","qty"
23214,ca12,1
23214,ca14,1
23215,ad28,1
23216,ca05,1
23217,bb02,1
23218,cb05,1
23219,ca12,1
23220,cb03,1
23221,ca09,1
23222,ca02,1
23223,cb04,1
23224,ca11,1
23224,cb06,1
23225,cd01,1
23226,bb02,1
23227,ac05,1
23227,ba04,1
23228,ca14,1
23228,cd01,1
23229,da03,1
23230,ba02,1
23231,db01,1
23232,ca09,1
23233,ca12,1
23233,db01,1
23234,cb06,1
23234,cc01,1
23234,cc02,1
23234,cd01,1
23235,cc01,1
23236,ca08,1
23236,cb04,1
23236,cb06,1
23236,cd02,1
23237,ca02,1
23238,ca07,1
23239,da06,1
23240,aa01,1
23240,cc02,1
23240,da04,1
23241,ca09,1
23242,ca09,1
23243,cb04,1
23244,cb06,1
23245,bc01,1
23246,bc02,1
23247,ca11,1
23248,cc01,1
23249,cc01,1
23250,ca13,1
23251,cd01,1
23252,aa02,1
23253,cc01,1
23254,bc02,1
23255,ca07,1
23256,cc01,1
23257,cb06,1
23258,cb03,1
23259,cb05,1
23260,cc01,1
23261,cb04,1
23262,bc01,1
23263,cd02,1
23264,ca06,1
23264,ca14,1
23264,cb06,1
23264,cd02,1
23265,ba10,1
23266,cc02,1
23267,ca01,1
23268,db02,1
23269,cd02,1
23270,ca08,1
23270,cd01,1
23271,bc01,1
23272,cc01,1
23273,ca03,1
23273,ca13,1
23273,da01,1
23274,cb04,1
23275,ae06,1
23276,ca05,1
23277,ca01,1
23278,cb03,1
23279,cd02,1
23280,ca02,1
23281,ca03,1
23281,cb03,1
23281,db02,1
23281,dc01,1
23282,cb02,1
23283,bc01,1
23284,ca06,1
23285,ca12,1
23285,cc01,1
23286,cb03,1
23287,cb01,1
23287,cc02,1
23287,da05,1
23288,ba04,1
23288,bc01,1
23289,cb02,1
23290,db01,1
23291,cb01,1
23292,cb05,1
23293,aa07,1
23293,ca03,1
23293,ca09,1
23293,cd01,1
23294,ca05,1
23295,cb06,1
23296,ca13,1
23297,ac06,1
23297,cc02,1
23298,dc01,1
23299,aa02,1
23299,bb02,1
23300,da01,1
23301,cd01,1
23302,cd02,1
23303,ca02,1
23304,ba08,1
23305,cb02,1
23306,ca08,1
23307,ca01,1
23308,bc01,1
23308,cb02,1
23308,cb06,1
23308,cc01,1
23309,cb03,1
23310,ae06,1
23310,ba01,1
23310,ba07,1
23310,ca11,1
23311,cc01,1
23311,cd02,1
23312,ad11,1
23313,cc01,1
23314,ca14,1
23314,cb05,1
23315,db02,1
23316,cc02,1
23317,cc01,1
23318,ad04,1
23318,ae08,1
23318,cd02,1
23319,cb02,1
23320,ab38,1
23321,ba08,1
23322,bd02,1
23322,cb03,1
23323,ab10,1
23323,ae04,1
23323,cb04,1
23324,cb06,1
23325,ba10,1
23326,da02,1
23327,ca02,1
23328,cb04,1
23329,ca03,1
23329,ca14,1
23329,cb01,1
23330,cc02,1
23330,cd02,1
23331,ca10,1
23332,ca01,1
23333,cd02,1
23334,aa01,1
23335,cc01,1
23336,ca13,1
23337,ca09,1
23338,ba05,1
23339,ca07,1
23339,cd01,1
23340,cd01,1
23341,cc01,1
23342,cb05,1
23343,ca10,1
23344,cb05,1
23344,da02,1
23345,cc01,1
23346,ca10,1
23347,ca03,1
23348,ac28,1
23349,cd02,1
23350,ca06,1
23351,ca10,1
23352,cd02,1
23353,cc02,1
23354,cb06,1
23355,cb01,1
23356,ca09,1
23357,cc01,1
23358,ca12,1
23359,cb05,1
23360,ac02,1
23361,ca09,1
23362,cb06,1
23363,bd02,1
23364,cb04,1
23365,cb02,1
23365,db02,1
23366,ca07,1
23367,ae02,1
23368,ca12,1
23369,ba09,1
23370,cd02,1
23371,ca13,1
23372,ca08,1
23373,ca13,1
23374,ab54,1
23374,ad34,1
23374,ca09,1
23375,cb04,1
23375,cc01,1
23376,ca12,1
23377,cc01,1
23378,ca07,1
23379,ca04,1
23379,cb04,1
23380,ac24,1
23381,ca06,1
23381,cb01,1
23382,ca09,1
23382,cd02,1
23382,dc01,1
23383,dc01,1
23384,cd02,1
23385,ac24,1
23386,ca09,1
23387,cd02,1
23388,ca01,1
23389,cb02,1
23390,cb05,1
23391,ca09,1
23392,cc01,1
23392,da02,1
23393,ca10,1
23394,ba02,1
23395,cb04,1
23396,cb03,1
23397,cd01,1
23398,cd01,1
23399,ca13,1
23400,cb05,1
23401,cc01,1
23402,cb04,1
23403,cd02,1
23404,cd01,1
23405,ac04,1
23406,ca12,1
23407,bb02,1
23408,da01,1
23409,cb02,1
23410,cb05,1
23411,ba07,1
23411,ca06,1
23412,ca02,1
23412,ca11,1
23412,ca14,1
23413,cc02,1
23414,bc02,1
23414,cb04,1
23415,ae03,1
23416,cb04,1
23417,ca03,1
23418,ba09,1
23419,cb05,1
23419,cc01,2
23419,cd02,1
23420,cd01,1
23421,cc01,1
23422,cb06,1
23422,cc01,1
23423,ba01,1
23424,ca12,1
23425,ca06,1
23426,ca04,1
23427,ca05,1
23428,bc01,1
23429,cd02,1
23430,cb02,1
23431,bc02,1
23432,ca01,1
23432,cb05,1
23433,ae08,1
23433,cb06,1
23434,cc01,1
23435,ca13,1
23436,cb05,1
23437,cc01,1
23438,bc01,1
23438,cb05,1
23439,ca11,1
23439,db01,1
23440,cc02,1
23441,ca02,1
23442,cc01,1
23443,ba05,1
23444,ca12,1
23445,cc02,1
23446,ca11,1
23447,ba08,1
23448,ca10,1
23449,cb03,1
23450,ca02,1
23451,ba03,1
23451,bc01,1
23452,db01,1
23453,ac09,1
23454,ca13,1
23455,ba08,1
23456,ca02,1
23457,cc01,1
23458,cb03,1
23459,bd02,1
23460,cd02,1
23461,ab20,1
23462,bb02,1
23462,ca02,1
23462,ca05,1
23462,ca09,1
23463,cd01,1
23464,ab09,1
23465,ca12,1
23466,ca11,1
23466,ca13,1
23466,db02,1
23467,ca04,1
23467,ca09,1
23468,cb06,1
23469,ba03,1
23470,db01,1
23471,ca10,1
23472,dc01,1
23473,bc01,1
23473,ca08,1
23474,cb06,1
23475,ab13,1
23476,ab24,1
23476,cb01,1
23477,cb01,1
23478,cd02,1
23478,db02,1
23479,ca10,1
23479,ca11,1
23480,cc01,1
23481,cb03,1
23482,ca09,1
23483,bb01,1
23484,bd01,1
23484,cb05,1
23484,cc01,1
23485,ac03,1
23486,ca13,1
23487,cc01,1
23488,ca13,1
23489,ca04,1
23489,ca08,1
23489,cb04,1
23490,cc01,1
23491,ba03,1
23491,ca12,1
23491,cb03,1
23492,ca08,1
23492,cd01,1
23493,bd02,1
23493,cb05,1
23493,cc01,1
23494,ba07,1
23495,cb04,1
23496,ca08,1
23496,cd01,1
23497,cb06,1
23498,ca14,1
23499,cd01,1
23500,ca07,1
23501,ca14,1
23502,cc01,2
23502,da04,1
23503,bd01,1
23504,ca14,1
23505,cb01,1
23505,cc02,1
23505,da01,1
23506,ba06,1
23507,cb01,1
23508,cb04,1
23509,ad21,1
23509,cc01,1
23510,ca02,1
23511,ca02,1
23512,ca12,1
23513,cc01,1
23514,cb06,1
23515,cb01,1
23516,ca04,1
23517,ca06,1
23518,bc01,1
23519,bb01,1
23519,ca12,1
23519,cb05,1
23520,cc02,1
23521,cc02,1
23522,ca10,1
23523,cd01,1
23524,ca13,1
23525,ba02,1
23525,ca01,1
23526,db01,1
23527,ca08,1
23528,ae05,1
23529,ca03,1
23530,da05,1
23531,cb05,1
23532,bc01,1
23532,cb05,1
23532,cd01,1
23533,ca11,1
23534,ac22,1
23535,bd01,1
23536,cc01,1
23537,ad02,1
23537,cb04,1
23538,ca08,1
23538,cb05,1
23539,ba07,1
23539,cd02,1
23540,da04,1
23541,cb04,1
23541,cc01,1
23541,cd01,1
23542,cb04,1
23543,ca08,1
23544,bc01,1
23545,ca02,1
23545,ca12,1
23545,cd02,1
23546,cb02,1
23547,cc02,1
23548,ca13,1
23549,ca07,1
23550,aa07,1
23550,ab09,1
23550,ca10,1
23551,cc01,1
23552,cc01,1
23553,ab05,1
23554,cc02,1
23555,ab04,1
23556,dc02,1
23557,bd02,1
23558,ca01,1
23559,cc01,1
23559,da01,1
23560,db02,1
23561,ca02,1
23561,dc02,1
23562,cd01,1
23563,cb05,1
23564,cc02,1
23565,ca06,1
23566,cc01,1
23567,ba01,1
23567,ca01,1
23567,ca10,1
23567,cb04,1
23568,cb02,1
23569,ca11,1
23570,cb02,1
23571,ca08,1
23572,bd01,1
23573,dc01,1
23574,cb03,1
23575,ac28,1
23576,cd02,1
23577,ca02,1
23578,cc02,1
23579,bc01,1
23580,bd01,1
23580,da02,1
23580,da05,1
23581,cb01,1
23581,cc01,1
23581,cd01,1
23582,bc01,1
23583,bd02,1
23583,cd02,1
23584,cb01,1
23585,ca03,1
23586,cc02,1
23587,cc02,1
23588,cc01,1
23589,dc02,1
23590,cb02,1
23590,cb06,1
23591,cb02,1
23592,bc01,1
23592,ca08,1
23593,cd01,1
23593,db01,1
23594,ca01,1
23594,ca06,1
23595,ae02,1
23596,ca07,1
23597,ca04,1
23597,cc01,1
23598,bc01,1
23599,cd02,1
23600,cb04,1
23601,ba10,1
23602,cb04,1
23603,cb06,1
23604,cb02,1
23604,cb03,1
23605,bb01,1
23605,ca14,1
23606,cc02,1
23607,ca11,1
23608,ca03,1
23609,dc01,1
23610,ba09,1
23611,ca01,1
23612,ca02,1
23613,ca11,1
23613,cb04,1
23614,ab01,1
23615,cc02,1
23616,ba07,1
23616,ca10,1
23617,cb01,1
23618,cc02,1
23619,cb03,1
23620,ca03,1
23621,cb04,1
23622,da01,1
23623,bd02,1
23624,cb01,1
23624,db01,1
23625,ac07,1
23625,dc02,1
23626,db02,1
23627,da02,1
23628,ca09,1
23629,db01,1
23630,ca08,1
23631,dc01,1
23632,cb04,1
23633,bd02,1
23633,ca06,1
23634,cb02,1
23635,cc01,1
23636,ac01,1
23637,bc02,1
23637,ca03,1
23638,ba01,1
23639,ca08,1
23640,ca09,1
23641,cc01,1
23642,ca09,1
23643,bc02,1
23644,ca13,1
23645,ca03,1
23645,ca04,1
23646,ca13,1
23646,cd02,1
23646,db01,1
23647,ba04,1
23647,cd02,1
23647,dc01,1
23648,cb05,1
23649,bd02,1
23650,bb01,1
23650,cc01,1
23651,cd01,1
23652,bd02,1
23653,bd02,1
23653,ca09,1
23654,ab49,1
23655,cd01,1
23656,ca12,1
23657,da05,1
23658,ca10,1
23659,ab14,1
23659,cd02,1
23660,ca09,1
23661,ca06,1
23662,cc01,1
23663,ae01,1
23664,ba06,1
23665,cb02,1
23666,ca14,1
23667,cc01,1
23668,ba06,1
23669,ab19,1
23670,cb05,1
23670,db01,1
23671,ab36,1
23672,cd02,1
23673,ab56,1
23674,ac04,1
23675,ba08,1
23676,ca11,1
23677,ca12,1
23678,ca01,1
23679,bc01,1
23680,da01,1
23681,cb01,1
23682,ca07,1
23683,ab39,1
23684,bc01,1
23685,cc01,1
23686,ca08,1
23687,cc01,1
23688,ca13,1
23688,cc01,1
23689,ae02,1
23690,ca10,1
23691,cc01,1
23692,dc01,1
23693,dc01,1
23694,ba06,1
23695,ae03,1
23696,cd02,1
23697,da04,1
23698,ca14,1
23699,da04,1
23700,ca06,2
23700,cc01,2
23701,bb02,1
23702,cb02,1
23703,cc02,1
23704,ba01,1
23705,ba06,1
23706,bc01,1
23707,cd02,1
23708,ca11,1
23708,cc01,1
23708,cd02,1
23709,ca11,1
23710,cb01,1
23711,cb01,1
23712,cb01,1
23713,ca05,1
23714,ca07,1
23715,ca06,1
23716,bc02,1
23717,ac07,1
23718,bd01,1
23718,ca08,1
23718,ca09,1
23719,ca14,1
23719,cb04,1
23720,da06,1
23721,ad10,1
23721,cb01,1
23721,db02,1
23722,cb02,1
23722,cb03,1
23723,cb02,1
23724,dc01,1
23725,cb06,1
23726,ca13,1
23727,cb01,1
23728,ba08,1
23728,ca10,1
23728,cb05,1
23729,bd01,1
23730,ca14,1
23731,cb01,1
23732,bb01,1
23733,cc01,1
23734,cb01,1
23734,cb05,1
23735,ca14,1
23736,bc01,1
23737,cc02,1
23738,dc01,1
23739,bc02,1
23739,ca02,1
23739,ca14,1
23740,ca06,1
23740,cb01,1
23741,ab09,1
23741,bc02,1
23742,cd02,1
23743,ae05,1
23744,da01,1
23745,bb02,1
23746,ca12,1
23747,cc02,1
23748,ca06,1
23749,ca13,1
23749,cd01,1
23750,cc01,1
23751,cd01,1
23752,ca06,2
23752,ca12,1
23753,ca02,1
23753,db02,1
23754,ac06,1
23755,ca09,1
23756,ca05,1
23757,cc02,1
23758,ca06,1
23758,cb01,1
23759,bb02,1
23759,ca01,1
23759,ca08,1
23760,ac13,1
23761,bb02,1
23761,ca09,1
23762,cd01,1
23763,cc01,1
23764,cb04,1
23765,ba01,1
23766,ca12,1
23767,ca12,1
23768,ca13,1
23769,ac18,1
23770,dc01,1
23771,ba08,1
23772,ca01,1
23772,cb05,2
23773,db02,1
23774,ca11,1
23775,cc02,1
23776,da05,1
23777,cb04,1
23778,ad25,1
23779,cd01,1
23780,cb04,1
23781,ba08,1
23781,cb05,1
23782,bc01,1
23782,cb06,1
23783,cc01,1
23784,aa08,1
23784,ca09,1
23784,cd01,1
23785,ca14,1
23786,cc02,1
23787,ae07,1
23788,ba03,1
23789,cb01,1
23790,db02,1
23791,cd01,1
23792,cb02,1
23793,ca02,1
23793,cd01,1
23794,ca14,1
23794,cb01,1
23795,ca14,1
23796,cd02,1
23797,ba08,1
23797,cb01,1
23797,cb06,1
23798,ba08,1
23799,cc02,1
23800,bb02,1
23801,cc01,1
23802,cc02,1
23802,cd02,1
23803,db01,1
23804,ae02,1
23805,cb01,1
23806,cc02,1
23807,ca02,1
23808,ca11,1
23809,db02,1
23810,bb01,1
23811,ca13,1
23812,cb06,1
23813,ca06,1
23814,ba06,1
23815,cb01,1
23816,bc01,1
23816,ca11,1
23816,ca12,1
23817,cc02,1
23818,cb04,1
23818,cc02,1
23819,bd01,1
23820,bd02,1
23820,ca09,1
23820,cb01,1
23820,da01,1
23821,ba06,1
23822,ca08,1
23823,ca11,1
23823,cc02,1
23824,ca11,1
23825,cb05,1
23826,ae02,1
23827,cb02,1
23827,cc01,1
23828,ac05,1
23828,ca06,1
23828,cd01,1
23829,cb02,1
23830,ca02,1
23831,cb03,1
23832,ab05,1
23833,da04,1
23834,ca01,1
23835,cb04,1
23836,ab01,1
23836,cb04,1
23837,ba10,1
23837,cb05,1
23838,bd01,1
23838,da02,1
23839,cc01,1
23840,ba08,1
23841,cd02,1
23842,cb06,1
23843,cd01,1
23844,ba06,1
23845,bd02,1
23846,ba03,1
23846,cb06,1
23847,cd02,1
23848,cb05,1
23849,cc01,1
23850,cd01,1
23851,dc02,1
23852,cb02,1
23853,ab20,1
23854,ca01,1
23855,da01,1
23856,cd01,1
23857,bb01,1
23858,ca14,1
23859,cd02,1
23860,ba03,1
23861,ca12,1
23862,cc01,1
23863,cb01,1
23864,ab42,1
23865,cc02,1
23866,ae01,1
23867,cb04,1
23867,cd01,1
23868,ca03,1
23869,ba10,1
23869,ca01,1
23870,cb05,1
23871,bd02,1
23872,ae03,1
23873,cb04,1
23874,cc01,1
23875,ca10,1
23876,cb04,2
23876,cc02,1
23876,cd01,1
23877,cb02,1
23878,cd02,1
23879,ca01,1
23880,cb03,1
23881,bb02,1
23882,cb04,1
23882,cd02,2
23883,ca01,1
23884,ca10,1
23885,cb05,1
23886,ca01,1
23887,da01,1
23888,ca08,1
23888,cc01,1
23889,cb06,1
23890,ba09,1
23891,ab19,1
23892,cc01,1
23893,cc01,1
23894,ac05,1
23894,cb05,1
23894,db01,1
23895,cc01,1
23896,ba01,1
23896,ca02,1
23896,cb01,1
23897,ac25,1
23897,cb01,1
23897,cc01,1
23897,cd01,1
23898,ca12,1
23899,ab40,1
23900,cc02,1
23901,ca04,1
23901,ca06,1
23901,ca14,1
23902,cd01,1
23903,ae05,1
23903,ca14,1
23904,ca12,1
23905,bc01,1
23906,ca03,1
23907,cb03,1
23908,ca11,1
23909,cb01,1
23909,cb02,1
23910,ca03,1
23911,db01,1
23912,ca13,1
23912,cb01,1
23912,db01,1
23913,ac26,1
23914,ca08,1
23915,ac04,1
23915,ba06,1
23916,cb05,2
23917,cb01,1
23918,bd01,1
23918,ca03,1
23919,ca03,1
23920,cb02,1
23921,cb06,1
23921,cc01,1
23921,cc02,1
23922,cd01,1
23923,ae01,1
23923,db02,1
23924,cb01,1
23925,cb04,1
23926,cc02,1
23927,cb03,1
23928,bb02,1
23929,ba08,1
23930,ca07,1
23931,ca11,1
23932,bd02,1
23932,cb03,2
23932,cb04,1
23933,ca12,1
23934,bc02,1
23935,ca10,1
23936,cb04,1
23937,ca08,1
23938,ba04,1
23939,cb06,1
23940,da01,1
23941,ba07,1
23941,ba10,1
23941,ca05,2
23942,ba09,1
23942,cb02,1
23943,bd02,1
23944,ca05,1
23945,ca06,1
23946,ca09,1
23947,cb06,1
23948,ca04,1
23949,ca07,1
23949,cd02,1
23949,da01,1
23950,ab19,1
23951,cc02,1
23952,bd02,1
23952,cd01,1
23953,ca10,1
23954,cd02,1
23955,ba07,1
23956,ba06,1
23957,ca14,1
23958,ab13,1
23958,ca09,1
23959,ca04,1
23960,cb03,1
23961,ca07,1
23961,cd01,1
23962,cb03,1
23963,da03,1
23964,bc01,1
23965,ca12,1
23966,ae02,1
23967,cb05,1
23968,cc02,1
23969,aa06,1
23969,cb04,1
23970,aa08,1
23971,cd02,1
23971,dc01,1
23972,ca07,1
23973,cc01,1
23974,ca04,1
23975,ca05,1
23976,bb02,1
23977,ca02,1
23978,ca09,1
23979,cc01,1
23980,bd01,1
23981,bc01,1
23982,ba01,1
23983,bb01,1
23984,bc02,1
23985,ca12,1
23986,db01,1
23987,ca04,1
23988,ae05,1
23989,cb01,1
23990,ae02,1
23991,cc02,1
23992,cb02,1
23993,cb04,1
23993,cd01,1
23994,ca10,1
23995,ab10,1
23996,cd01,1
23997,cb02,1
23997,cb04,1
23998,bd01,1
23998,ca05,1
23999,ca10,1
24000,cb05,1
24000,cd01,1
24001,ab11,1
24002,ca09,1
24003,ca09,1
24003,cd02,1
24004,cb01,1
24004,cb02,1
24004,cb04,1
24005,bd01,1
24006,bc02,1
24007,ca14,1
24008,cc02,1
24008,cd02,1
24009,ac09,1
24010,bc01,1
24011,ca09,1
24011,cd01,1
24012,ca08,1
24012,ca12,1
24013,ba06,1
24014,ca05,1
24015,ba06,1
24015,bd02,1
24016,ca03,1
24017,aa03,1
24018,cb01,1
24019,ba01,1
24019,bc01,1
24020,cb05,1
24021,ca13,1
24022,ca12,1
24023,ca12,1
24024,cb05,1
24024,cd01,1
24024,dc01,1
24025,ca01,1
24026,bc02,1
24027,cb03,1
24028,ac27,1
24029,ba10,1
24030,ba04,1
24030,cb05,1
24030,dc01,1
24031,cb03,1
24032,bb01,1
24033,cb03,1
24034,ca03,1
24035,cb01,1
24036,cb03,1
24037,ba03,1
24038,ca03,1
24038,cd01,1
24038,cd02,1
24038,dc02,1
24039,cb06,1
24040,ca10,1
24041,cb04,1
24042,ae06,1
24042,cd01,1
24042,cd02,1
24043,cb03,1
24044,cb03,1
24045,cb01,1
24046,ab20,1
24047,ca08,1
24048,bd02,1
24049,cd02,1
24050,ca03,1
24051,ca12,1
24052,ca14,1
24052,cb06,1
24053,ca08,1
24053,cb05,1
24054,ae07,1
24054,da04,1
24055,cd01,1
24056,cb06,1
24057,cd02,1
24058,ca11,1
24058,cb05,1
24059,ca04,1
24059,ca11,1
24060,cb01,1
24061,ab46,1
24061,cb03,1
24061,cb06,1
24062,cb06,1
24063,cd01,1
24064,ca11,1
24064,cb06,1
24065,cd02,1
24066,cb05,1
24067,ca03,1
24068,ca05,1
24069,cc01,1
24070,ca14,1
24070,cb03,1
24070,cc01,1
24071,ca04,1
24072,ac25,1
24072,ca01,1
24072,ca14,1
24073,ba03,1
24074,ca01,1
24075,ca03,1
24075,cb04,1
24076,dc02,1
24077,ba02,1
24078,ca06,1
24079,ca05,1
24079,cb04,1
24080,ca08,1
24081,ab52,1
24081,ca13,1
24082,cb06,1
24083,cc01,1
24084,cb03,1
24085,ca07,1
24085,cb05,1
24086,ca11,1
24086,db02,1
24087,ab08,1
24088,cd02,1
24089,cb04,1
24090,ac17,1
24091,cb06,1
24092,bc02,1
24093,ca11,1
24094,db02,1
24095,bd02,1
24096,ca01,1
24097,ca11,1
24098,bc01,1
24099,cc01,1
24100,cb01,1
24101,ab14,1
24102,ca13,1
24102,cc02,1
24103,cd01,1
24104,cc02,1
24105,cb04,1
24106,ca04,1
24106,ca11,1
24107,ac01,1
24108,ba06,1
24108,cb03,1
24109,ca06,1
24109,cb06,1
24110,ba02,1
24110,cb02,1
24111,ca05,1
24112,cc01,1
24113,bc01,1
24114,cb04,1
24115,ca12,1
24115,cc01,1
24116,ba04,1
24117,bc02,1
24117,ca04,1
24117,ca06,1
24118,cb05,1
24118,cd01,1
24119,aa01,1
24120,bc01,1
24121,dc01,1
24122,ca11,1
24123,ca13,1
24124,cb02,1
24125,da02,1
24126,cc02,1
24127,ca04,1
24128,da03,1
24129,cd02,1
24130,cb03,1
24131,cd01,1
24132,ba06,1
24133,ca13,1
24134,da01,1
24135,ca10,1
24135,cb02,1
24135,da05,1
24136,cc02,1
24137,ca05,1
24138,ae07,1
24139,ca11,1
24140,cb04,1
24141,ca11,1
24142,cc01,1
24143,ca10,1
24144,ca12,1
24145,da06,1
24146,db01,1
24147,cb06,1
24148,ba02,1
24149,cb02,1
24150,bc02,1
24150,cb01,1
24151,ca14,1
24151,cd01,1
24152,bd01,1
24152,ca09,1
24152,ca10,1
24153,da04,1
24154,cb04,1
24155,ca08,1
24156,cb02,1
24157,ca01,1
24158,ca01,1
24158,ca03,1
24158,cc02,1
24159,ca10,1
24160,cc01,1
24161,bd01,1
24162,ca12,1
24163,cc02,1
24164,cb05,1
24165,ca10,1
24166,cb02,1
24167,ae03,1
24167,ca12,1
24167,ca13,1
24168,ca05,1
24168,ca14,1
24168,cb01,1
24169,cb01,1
24170,ab01,1
24171,ca10,1
24172,cb01,1
24173,dc02,1
24174,ca01,1
24174,ca14,1
24174,cd02,1
24175,bb01,1
24175,cc02,1
24175,dc01,1
24176,cb05,1
24177,ca12,1
24178,ca09,1
24178,cc02,1
24179,ac28,1
24180,cd02,1
24181,ca05,1
24182,cc01,1
24183,cc01,1
24184,bd01,1
24184,cb04,1
24185,ba04,1
24186,ac02,1
24186,ac11,1
24186,bb02,1
24187,ca05,1
24188,cd01,1
24189,ca09,1
24189,cb01,1
24190,ca01,1
24190,cb06,1
24191,ca03,1
24191,cb04,1
24192,ca01,1
24192,ca06,1
24192,cc02,1
24193,db02,1
24194,ca01,1
24195,ba01,1
24196,cb01,1
24197,cb02,1
24198,db02,1
24199,cc01,1
24200,ca09,1
24201,ca11,1
24202,ca13,1
24203,bd02,1
24204,cd01,1
24205,ad13,1
24206,bb01,1
24206,ca04,1
24207,bb01,1
24208,ca02,1
24209,cd01,1
24210,bc01,1
24210,bd01,1
24210,ca09,1
24210,cb03,1
24211,cb06,1
24212,ca13,1
24213,ac14,1
24213,ca01,1
24214,cd01,1
24215,cd01,1
24216,ca13,1
24217,bd02,1
24218,ac05,1
24219,ba02,1
24220,ba07,1
24220,cb04,1
24221,ba01,1
24222,cb01,1
24223,cd01,1
24224,ca11,1
24225,cd02,1
24226,ca03,1
24227,bc01,1
24228,cb01,1
24228,cc02,1
24229,cb05,1
24230,cc01,1
24231,ca05,1
24232,ba09,1
24233,cc01,1
24234,cd02,1
24235,ca05,1
24235,db01,1
24236,cd01,1
24236,dc01,1
24237,ad30,1
24238,cb04,1
24239,ca09,1
24240,ba01,1
24240,ca12,1
24240,ca13,1
24241,ca04,1
24242,cc02,1
24243,cc01,1
24244,ba06,1
24245,ca01,1
24246,dc02,1
24247,ca13,1
24248,cb02,1
24248,da01,1
24249,ca07,1
24250,ab05,1
24250,bc01,1
24250,cc01,1
24251,bb02,1
24252,ca14,1
24253,ba07,1
24253,ca05,1
24253,ca10,1
24254,bc01,1
24254,cc01,1
24255,cb06,1
24255,cc02,1
24256,cd02,1
24257,ad05,1
24258,ca02,1
24259,ba09,1
24259,cd02,1
24260,cc02,1
24261,ca07,1
24262,cb02,1
24262,cb05,1
24263,bc01,1
24264,ab15,1
24265,ca10,1
24266,ca09,1
24267,cc02,1
24268,cd02,1
24269,ca14,1
24270,cc01,1
24271,ca12,1
24272,bd01,1
24272,cb02,1
24273,ca06,1
24274,ab36,1
24274,cb04,1
24275,cb02,1
24276,ae02,1
24276,ca13,1
24277,cc01,1
24278,ac23,1
24279,cd02,1
24280,ca09,2
24281,cc01,1
24282,ca07,1
24282,cc02,1
24283,ca05,1
24284,da02,1
24285,cb05,1
24286,ca13,1
24286,cb05,1
24286,cd02,1
24286,dc01,1
24287,ca02,1
24288,ba07,1
24289,cd02,1
24290,ae02,1
24291,ab19,1
24292,ca07,1
24293,cd02,1
24294,cc02,1
24295,cc01,1
24296,ba08,1
24296,ca09,2
24297,dc01,1
24298,cc01,1
24299,ca05,1
24300,cc01,1
24300,dc02,1
24301,cc02,1
24302,bc01,1
24302,cb01,1
24302,cb06,1
24303,ab40,1
24304,ca13,1
24305,da02,1
24306,ca06,1
24307,cc01,1
24308,cd01,1
24309,ba06,1
24309,ca02,1
24309,ca12,1
24309,cb05,1
24310,ca01,1
24311,ca01,1
24312,ca08,1
24312,ca12,1
24312,ca13,1
24313,bd01,1
24314,aa03,1
24314,ad17,1
24314,cc02,1
24315,ca04,1
24315,cb03,1
24316,aa03,1
24316,ae04,1
24317,dc01,1
24318,cc01,1
24319,cd01,1
24320,cc01,1
24321,cc02,1
24322,ca03,1
24323,ab14,1
24324,bc01,1
24325,ad34,1
24326,ca05,1
24327,cd01,1
24328,ca07,1
24329,cd01,1
24330,ca06,1
24331,ca03,1
24331,cb04,1
24332,ca03,1
24333,da06,1
24334,ca11,1
24335,ab09,1
24336,ca11,1
24337,ab31,1
24338,cc02,1
24339,cb05,1
24340,cb01,1
24341,ca02,1
24342,cb02,1
24343,cb03,1
24344,bd02,1
24344,cd01,1
24345,cb02,1
24345,cc02,1
24346,ca08,1
24347,dc02,1
24348,ca12,1
24349,db02,1
24350,ca14,1
24351,da05,1
24352,ca10,1
24353,ca14,1
24354,ac02,1
24355,ca04,1
24356,ca12,1
24357,bb02,1
24357,ca12,1
24357,cb06,1
24357,cd02,1
24358,ca06,1
24358,cd01,1
24359,cb03,1
24360,ab02,1
24361,ca13,1
24362,ca06,1
24363,da06,1
24364,bc01,1
24365,ca01,1
24366,ca13,2
24366,dc01,1
24367,ca04,1
24367,ca06,1
24367,cc02,1
24368,ba07,1
24368,bd02,1
24368,cb04,1
24368,cd01,1
24369,ca14,1
24369,cc02,1
24370,cb03,1
24371,cb06,1
24372,cb06,1
24373,cb06,1
24373,cc01,2
24373,cd02,1
24374,cc02,1
24375,cc02,1
24376,ca03,1
24377,ca05,1
24377,ca12,1
24377,cb01,1
24377,cd01,1
24378,ca14,1
24379,ca05,1
24380,ca03,1
24381,db02,1
24382,ca03,1
24382,ca11,1
24383,ca14,1
24383,cb04,1
24383,cc02,1
24384,cb03,1
24385,ab40,1
24386,ca13,1
24387,ae02,1
24387,cb01,1
24388,ba09,1
24389,cb01,1
24390,bd02,1
24391,cd02,1
24392,da02,1
24393,ca04,1
24393,cb06,1
24393,cc01,1
24394,cb06,1
24395,ba05,1
24396,bc01,1
24396,ca12,1
24397,ca11,1
24398,ac12,1
24399,cd02,1
24400,bc02,1
24400,cc01,1
24401,ca12,1
24402,ba03,1
24402,ca01,1
24402,ca09,1
24403,bd01,1
24404,cb05,1
24405,ca12,1
24406,bd02,1
24407,ae03,1
24408,ca05,1
24409,ba03,1
24410,cc01,1
24411,cb03,1
