"ord_id","ord_dt","cust_id","store_id","genius_id"
22722,2021-11-26,24004,R218,
22723,2021-07-26,44489,R086,bz2413
22724,2021-07-26,25039,R339,
22725,2021-10-26,5127,R050,
22726,2021-07-26,16594,R259,
22727,2021-07-26,38773,R221,
22728,2021-11-26,124,R287,
22729,2021-12-26,9703,R205,
22730,2021-07-26,14103,R050,
22731,2021-12-26,23615,R284,
22732,2021-07-26,4263,R230,
22733,2021-07-26,16006,R219,
22734,2021-07-26,12699,R284,
22735,2021-10-26,7639,R065,
22736,2021-12-26,47591,R229,
22737,2021-07-26,17026,R204,
22738,2021-12-26,2916,R002,
22739,2021-07-26,40455,R240,
22740,2021-07-26,39544,R287,
22741,2021-07-26,28904,R284,
22742,2021-07-26,47251,R281,
22743,2021-07-26,21936,R007,
22744,2021-07-26,10101,R204,
22745,2021-07-26,45162,R029,
22746,2021-07-26,3981,R287,
22747,2021-07-26,37603,R084,
22748,2021-07-26,46294,R190,
22749,2021-07-26,38661,R284,
22750,2021-07-26,16902,R290,
22751,2021-07-26,49327,R205,
22752,2021-07-26,28527,R000,
22753,2021-12-26,25425,R000,
22754,2021-07-27,45809,R084,
22755,2021-07-27,45301,R067,
22756,2021-10-27,13778,R019,
22757,2021-07-27,39522,R102,
22758,2021-07-27,7532,R000,
22759,2021-07-27,10699,R284,
22760,2021-07-27,28009,R339,
22761,2021-07-27,27792,R259,
22762,2021-10-27,36178,R300,
22763,2021-07-27,3532,R019,
22764,2021-07-27,40671,R000,
22765,2021-07-27,4290,R086,
22766,2021-10-27,18145,R072,
22767,2021-07-27,48111,R000,
22768,2021-07-27,24206,R140,
22769,2021-11-27,14118,R230,vm2644
22770,2021-07-27,46824,R016,
22771,2021-07-27,728,R285,
22772,2021-07-27,31989,R228,
22773,2021-07-27,31506,R824,
22774,2021-07-27,16217,R259,
22775,2021-07-27,32469,R000,
22776,2021-07-27,22107,R019,
22777,2021-07-27,20395,R190,
22778,2021-12-27,3146,R300,
22779,2021-07-27,18800,R084,
22780,2021-07-27,17100,R000,
22781,2021-07-27,49734,R095,
22782,2021-07-27,44874,R007,qz2456
22783,2021-07-27,46019,R086,
22784,2021-07-27,47362,R312,
22785,2021-07-27,49517,R177,
22786,2021-12-27,47840,R115,
22787,2021-07-27,8582,R190,
22788,2021-10-27,13510,R007,qz2456
22789,2021-10-27,12272,R177,
22790,2021-07-27,33531,R143,
22791,2021-07-27,7061,R190,
22792,2021-07-27,13706,R753,dy2365
22793,2021-07-27,28115,R177,
22794,2021-07-27,44370,R000,
22795,2021-07-27,46212,R205,
22796,2021-07-27,42629,R259,
22797,2021-11-27,3532,R312,
22798,2021-12-27,31253,R287,
22799,2021-07-27,45187,R250,
22800,2021-07-27,2733,R010,
22801,2021-07-27,2201,R000,
22802,2021-11-27,40851,R228,
22803,2021-07-27,8553,R115,og2280
22804,2021-07-27,13025,R287,
22805,2021-07-27,35341,R204,
22806,2021-07-27,29588,R000,
22807,2021-07-27,22191,R231,
22808,2021-07-27,28537,R284,
22809,2021-07-27,1055,R259,
22810,2021-07-27,16433,R115,
22811,2021-07-27,3533,R007,
22812,2021-11-27,638,R281,
22813,2021-07-27,31335,R000,
22814,2021-07-27,47356,R000,
22815,2021-07-27,6518,R230,
22816,2021-11-27,21510,R190,
22817,2021-07-27,49447,R115,
22818,2021-07-27,1180,R221,
22819,2021-12-27,12472,R221,
22820,2021-07-27,33893,R001,
22821,2021-07-27,34170,R290,
22822,2021-07-27,26339,R000,
22823,2021-07-27,39633,R284,
22824,2021-07-27,10149,R019,
22825,2021-11-27,23739,R231,yl4985
22826,2021-07-27,21114,R177,
22827,2021-07-27,17363,R086,
22828,2021-11-27,14229,R284,yz4107
22829,2021-07-27,16266,R339,
22830,2021-07-27,25595,R205,
22831,2021-07-27,24588,R086,
22832,2021-07-27,11116,R221,
22833,2021-07-27,2771,R029,ja3571
22834,2021-11-27,26675,R002,
22835,2021-10-27,3491,R205,
22836,2021-07-27,29904,R190,
22837,2021-07-27,12887,R177,
22838,2021-07-27,34307,R143,
22839,2021-11-27,21310,R000,
22840,2021-07-27,26257,R287,
22841,2021-07-27,43418,R065,
22842,2021-12-27,10411,R240,
22843,2021-07-27,20470,R287,
22844,2021-07-27,23060,R084,
22845,2021-07-27,37053,R287,
22846,2021-07-27,4651,R000,
22847,2021-12-27,11488,R010,
22848,2021-11-27,11341,R228,
22849,2021-12-27,39940,R339,
22850,2021-07-27,24177,R000,
22851,2021-07-27,45007,R143,
22852,2021-11-27,17158,R065,zo2153
22853,2021-12-27,14951,R072,
22854,2021-12-27,36827,R007,
22855,2021-12-27,9027,R152,
22856,2021-11-27,20343,R000,
22857,2021-07-27,18283,R046,upm2000
22858,2021-11-27,46277,R000,
22859,2021-12-28,21347,R082,
22860,2021-07-28,34250,R221,
22861,2021-12-28,10063,R204,
22862,2021-07-28,14021,R143,
22863,2021-07-28,17359,R000,
22864,2021-07-28,7498,R000,
22865,2021-10-28,2982,R082,
22866,2021-10-28,21715,R312,
22867,2021-07-28,47359,R312,
22868,2021-07-28,46425,R229,
22869,2021-07-28,5985,R140,ta2629
22870,2021-12-28,38653,R000,
22871,2021-12-28,20885,R007,
22872,2021-07-28,38933,R067,
22873,2021-07-28,36195,R228,jz3267
22874,2021-07-28,21067,R000,
22875,2021-11-28,39384,R202,
22876,2021-07-28,40601,R086,
22877,2021-07-28,28875,R086,
22878,2021-07-28,28097,R086,
22879,2021-12-28,49367,R000,
22880,2021-07-28,14959,R312,
22881,2021-07-28,43771,R228,
22882,2021-07-28,22463,R095,ay2529
22883,2021-07-28,10440,R050,
22884,2021-07-28,25645,R000,
22885,2021-07-28,12236,R143,
22886,2021-07-28,13647,R115,
22887,2021-12-28,18985,R177,
22888,2021-11-28,40401,R287,
22889,2021-07-28,4515,R002,
22890,2021-11-28,30886,R190,
22891,2021-07-28,46596,R229,
22892,2021-12-28,38665,R019,
22893,2021-07-28,19651,R000,
22894,2021-07-28,39284,R202,
22895,2021-07-28,44379,R259,
22896,2021-07-28,48549,R002,
22897,2021-07-28,13733,R072,
22898,2021-07-28,35065,R259,
22899,2021-07-28,38682,R143,
22900,2021-07-28,47792,R072,
22901,2021-12-28,13710,R300,
22902,2021-10-28,1366,R202,
22903,2021-07-28,8667,R290,
22904,2021-11-28,46913,R229,
22905,2021-12-28,15499,R205,
22906,2021-07-28,40296,R142,
22907,2021-07-28,2702,R007,
22908,2021-07-28,22369,R001,
22909,2021-07-28,31306,R086,
22910,2021-11-28,48886,R230,
22911,2021-07-28,44017,R824,cc4790
22912,2021-07-28,20110,R290,ys3490
22913,2021-07-28,18777,R287,
22914,2021-07-28,17000,R000,
22915,2021-07-28,44103,R001,
22916,2021-07-28,46865,R108,
22917,2021-12-28,21448,R824,
22918,2021-07-28,21615,R000,
22919,2021-07-28,29856,R007,
22920,2021-07-28,31664,R221,
22921,2021-11-28,12231,R205,
22922,2021-07-28,1589,R287,
22923,2021-07-28,29902,R219,
22924,2021-07-28,33066,R281,
22925,2021-07-28,45032,R000,
22926,2021-07-28,42511,R199,
22927,2021-07-28,16227,R240,
22928,2021-11-28,41305,R300,
22929,2021-07-28,28026,R000,
22930,2021-07-28,49951,R300,
22931,2021-11-28,29366,R287,
22932,2021-07-28,33841,R095,
22933,2021-12-28,5441,R202,
22934,2021-11-28,287,R204,
22935,2021-07-28,5906,R086,
22936,2021-07-28,5675,R199,yc3948
22937,2021-07-28,27672,R115,
22938,2021-07-28,28170,R300,
22939,2021-12-28,8600,R190,
22940,2021-10-28,43573,R010,
22941,2021-12-28,22996,R824,
22942,2021-07-28,35872,R300,zh2474
22943,2021-07-28,34188,R231,yl4985
22944,2021-07-28,20258,R177,
22945,2021-07-28,18006,R084,
22946,2021-07-28,21247,R284,yz4107
22947,2021-11-28,6066,R000,
22948,2021-07-28,24920,R290,ys3490
22949,2021-07-28,33015,R177,
22950,2021-07-28,43931,R240,yz4222
22951,2021-12-28,21743,R000,
22952,2021-07-28,1036,R046,upm2000
22953,2021-07-28,46296,R204,
22954,2021-07-28,15867,R084,
22955,2021-07-28,25845,R250,
22956,2021-07-28,24094,R228,
22957,2021-07-28,13633,R086,
22958,2021-11-28,34858,R143,
22959,2021-11-28,18601,R007,
22960,2021-10-28,35617,R228,
22961,2021-12-28,23137,R230,
22962,2021-07-28,41633,R084,
22963,2021-07-28,15042,R084,
22964,2021-07-28,15203,R082,
22965,2021-07-28,9470,R287,
22966,2021-07-28,17141,R000,
22967,2021-07-29,41473,R084,
22968,2021-07-29,31073,R205,
22969,2021-07-29,20733,R143,
22970,2021-11-29,9615,R000,
22971,2021-07-29,7845,R317,xy2521
22972,2021-07-29,24164,R002,hz2782
22973,2021-12-29,23281,R281,
22974,2021-12-29,2141,R095,
22975,2021-11-29,45939,R000,
22976,2021-07-29,8051,R177,
22977,2021-10-29,25513,R230,
22978,2021-07-29,2225,R284,
22979,2021-07-29,11571,R072,
22980,2021-07-29,5222,R300,
22981,2021-07-29,28180,R219,
22982,2021-07-29,17633,R000,
22983,2021-07-29,12814,R250,
22984,2021-11-29,46236,R000,
22985,2021-07-29,5849,R108,
22986,2021-11-29,893,R086,
22987,2021-07-29,21399,R140,
22988,2021-07-29,22078,R190,
22989,2021-07-29,823,R019,
22990,2021-07-29,36533,R204,
22991,2021-07-29,35341,R290,
22992,2021-07-29,26807,R221,
22993,2021-07-29,47751,R000,
22994,2021-12-29,48061,R290,
22995,2021-07-29,27161,R219,
22996,2021-07-29,5063,R177,
22997,2021-12-29,35604,R287,
22998,2021-07-29,15156,R007,
22999,2021-07-29,16162,R019,
23000,2021-07-29,24047,R285,
23001,2021-07-29,25391,R205,
23002,2021-11-29,15535,R007,
23003,2021-07-29,15731,R000,
23004,2021-12-29,774,R230,
23005,2021-07-29,29714,R281,xc2571
23006,2021-07-29,20174,R415,ll3486
23007,2021-07-29,28108,R205,
23008,2021-07-29,8363,R143,
23009,2021-11-29,8034,R002,
23010,2021-07-29,41260,R060,xy2523
23011,2021-07-29,4712,R229,
23012,2021-07-29,16758,R000,
23013,2021-07-29,44771,R000,
23014,2021-07-29,49534,R415,
23015,2021-07-29,37424,R142,
23016,2021-07-29,2355,R259,
23017,2021-07-29,25188,R204,
23018,2021-11-29,39675,R065,
23019,2021-07-29,3191,R000,
23020,2021-07-29,7189,R205,
23021,2021-07-29,43242,R082,
23022,2021-07-29,22127,R007,
23023,2021-10-29,48207,R082,mfe2122
23024,2021-07-29,26226,R300,
23025,2021-10-29,38479,R177,
23026,2021-11-29,13545,R281,
23027,2021-07-29,14283,R050,
23028,2021-07-29,49011,R095,
23029,2021-07-29,10384,R290,
23030,2021-07-29,22742,R000,
23031,2021-07-29,38241,R140,
23032,2021-07-29,36092,R205,
23033,2021-07-29,21769,R060,xy2523
23034,2021-07-29,29766,R287,
23035,2021-07-29,45764,R086,
23036,2021-07-29,6732,R205,
23037,2021-07-29,31609,R140,
23038,2021-11-29,4001,R000,
23039,2021-07-29,13595,R190,
23040,2021-07-29,39140,R019,
23041,2021-07-29,30050,R000,
23042,2021-07-29,35477,R142,dml2193
23043,2021-07-29,13726,R259,
23044,2021-07-29,18401,R010,
23045,2021-07-29,41757,R140,
23046,2021-07-29,33184,R204,hl3465
23047,2021-11-29,3030,R259,
23048,2021-07-29,39770,R415,
23049,2021-07-29,41051,R000,
23050,2021-12-29,19866,R084,
23051,2021-07-29,28513,R317,xy2521
23052,2021-12-29,25040,R084,
23053,2021-07-29,30941,R290,
23054,2021-12-29,21571,R065,
23055,2021-07-29,21141,R462,xl3138
23056,2021-07-29,37105,R019,
23057,2021-07-29,7483,R287,
23058,2021-07-29,4138,R016,
23059,2021-07-29,34385,R285,
23060,2021-07-29,49607,R000,
23061,2021-10-29,10877,R415,ll3486
23062,2021-07-29,42386,R000,
23063,2021-07-29,22940,R284,
23064,2021-07-29,39261,R010,
23065,2021-07-29,40088,R205,sw3628
23066,2021-07-29,46840,R000,
23067,2021-10-29,32022,R010,
23068,2021-07-29,8456,R199,
23069,2021-07-29,45879,R002,
23070,2021-11-29,20074,R190,
23071,2021-10-29,45037,R285,
23072,2021-10-30,6481,R010,
23073,2021-07-30,34832,R300,
23074,2021-07-30,35416,R284,
23075,2021-07-30,45477,R285,
23076,2021-07-30,44386,R202,
23077,2021-07-30,49996,R287,
23078,2021-07-30,2545,R095,
23079,2021-12-30,36959,R290,
23080,2021-11-30,12521,R190,
23081,2021-11-30,7932,R140,
23082,2021-07-30,31104,R152,
23083,2021-11-30,20203,R086,
23084,2021-11-30,1623,R339,
23085,2021-07-30,11637,R065,
23086,2021-11-30,40607,R259,
23087,2021-07-30,43959,R007,
23088,2021-07-30,45035,R287,
23089,2021-07-30,18317,R287,
23090,2021-07-30,30050,R010,
23091,2021-07-30,32732,R204,
23092,2021-12-30,29031,R218,
23093,2021-07-30,4935,R317,xy2521
23094,2021-07-30,23258,R204,
23095,2021-07-30,41633,R016,
23096,2021-07-30,2645,R007,
23097,2021-07-30,38853,R019,
23098,2021-07-30,14859,R190,
23099,2021-07-30,37245,R339,
23100,2021-07-30,37686,R086,
23101,2021-10-30,34124,R284,
23102,2021-07-30,25410,R285,
23103,2021-07-30,43374,R230,
23104,2021-07-30,42388,R177,
23105,2021-07-30,37797,R300,
23106,2021-11-30,31822,R007,
23107,2021-07-30,9943,R029,
23108,2021-07-30,18085,R016,
23109,2021-10-30,45078,R202,
23110,2021-07-30,3934,R019,
23111,2021-07-30,30394,R000,
23112,2021-12-30,43078,R824,
23113,2021-07-30,30061,R000,
23114,2021-07-30,2316,R281,
23115,2021-12-30,39826,R142,
23116,2021-07-30,30396,R229,
23117,2021-07-30,5580,R250,
23118,2021-12-30,31000,R010,
23119,2021-07-30,39038,R415,
23120,2021-07-30,28161,R001,
23121,2021-11-30,13852,R190,
23122,2021-07-30,36627,R285,
23123,2021-07-30,1108,R204,hl3465
23124,2021-07-30,9677,R010,
23125,2021-07-30,27187,R000,
23126,2021-11-30,46617,R190,
23127,2021-07-30,21129,R115,
23128,2021-07-30,30880,R010,
23129,2021-07-30,28729,R000,
23130,2021-07-30,16353,R300,
23131,2021-07-30,22841,R285,
23132,2021-07-30,48280,R204,
23133,2021-07-30,16954,R108,
23134,2021-07-30,45678,R095,
23135,2021-12-30,45946,R000,
23136,2021-07-30,31943,R000,
23137,2021-07-30,11018,R287,
23138,2021-07-30,29293,R072,
23139,2021-07-30,11771,R108,
23140,2021-07-30,14061,R082,
23141,2021-12-30,22088,R000,
23142,2021-07-30,43140,R000,
23143,2021-07-30,7754,R000,
23144,2021-12-30,24026,R095,
23145,2021-07-30,4613,R300,
23146,2021-07-30,34259,R072,
23147,2021-07-30,14333,R065,
23148,2021-11-30,37668,R019,
23149,2021-12-30,12351,R095,
23150,2021-07-30,11103,R339,
23151,2021-07-30,33473,R250,
23152,2021-10-30,33078,R229,
23153,2021-07-30,23924,R140,
23154,2021-07-30,25089,R300,
23155,2021-07-30,7829,R007,
23156,2021-07-30,22071,R086,
23157,2021-07-30,32636,R050,
23158,2021-07-30,26353,R250,
23159,2021-07-30,13724,R000,
23160,2021-07-30,22391,R000,
23161,2021-07-30,21593,R000,
23162,2021-07-30,7114,R019,
23163,2021-10-30,40824,R231,yl4985
23164,2021-12-30,10059,R050,
23165,2021-07-30,44241,R065,
23166,2021-07-30,36234,R084,
23167,2021-07-30,4638,R019,
23168,2021-07-30,47206,R142,
23169,2021-07-30,10535,R000,
23170,2021-10-30,30772,R000,
23171,2021-07-30,6101,R001,
23172,2021-07-30,28589,R229,
23173,2021-12-30,40645,R084,
23174,2021-07-30,10759,R259,
23175,2021-12-30,23555,R231,
23176,2021-07-30,27922,R115,
23177,2021-07-30,27545,R230,
23178,2021-07-30,9611,R029,
23179,2021-07-30,5132,R142,
23180,2021-10-31,46366,R230,
23181,2021-07-31,39520,R824,
23182,2021-07-31,14098,R300,
23183,2021-07-31,8839,R084,
23184,2021-10-31,1355,R228,
23185,2021-12-01,17253,R072,
23186,2021-07-31,18538,R204,
23187,2021-07-31,32942,R259,
23188,2021-07-31,14201,R287,
23189,2021-07-31,10427,R221,
23190,2021-07-31,36610,R082,
23191,2021-07-31,9231,R143,
23192,2021-07-31,47655,R202,
23193,2021-07-31,16353,R050,
23194,2021-12-31,27503,R072,
23195,2021-10-31,24685,R824,
23196,2021-07-31,43694,R086,
23197,2021-07-31,19877,R415,
23198,2021-07-31,10783,R284,
23199,2021-07-31,12677,R190,
23200,2021-07-31,4279,R000,
23201,2021-07-31,49016,R177,
23202,2021-07-31,31532,R000,
23203,2021-07-31,4935,R050,
23204,2021-07-31,25089,R285,
23205,2021-12-31,17358,R287,
23206,2021-12-31,44359,R259,ft2564
23207,2021-07-31,28931,R204,
23208,2021-07-31,46113,R415,
23209,2021-07-31,12159,R177,
23210,2021-12-31,14407,R072,
23211,2021-07-31,29802,R010,rl3243
23212,2021-12-31,34990,R177,
23213,2021-07-31,15158,R007,
23214,2021-07-31,48746,R143,
23215,2021-07-31,6411,R143,
23216,2021-07-31,41651,R019,
23217,2021-07-31,1240,R065,
23218,2021-07-31,20395,R007,
23219,2021-12-31,25954,R086,
23220,2021-07-31,10896,R050,
23221,2021-12-31,14396,R228,
23222,2021-07-31,32982,R010,
23223,2021-07-31,30489,R287,
23224,2021-07-31,3461,R415,
23225,2021-07-31,36336,R290,
23226,2021-07-31,18601,R007,
23227,2021-07-31,11490,R281,xc2571
23228,2021-07-31,9112,R086,
23229,2021-12-01,29726,R095,
23230,2021-07-31,28187,R072,
23231,2021-07-31,38733,R102,jy3142
23232,2021-07-31,18524,R065,
23233,2021-07-31,14380,R287,
23234,2021-07-31,5233,R218,
23235,2021-12-01,42942,R339,
23236,2021-07-31,39379,R152,
23237,2021-07-31,48745,R228,
23238,2021-07-31,5427,R084,
23239,2021-07-31,8059,R086,
23240,2021-07-31,42222,R312,
23241,2021-07-31,17140,R190,
23242,2021-07-31,28723,R050,
23243,2021-07-31,40730,R221,
23244,2021-07-31,41999,R287,
23245,2021-07-31,936,R250,
23246,2021-07-31,26116,R000,
23247,2021-07-31,5246,R102,jy3142
23248,2021-07-31,48628,R108,
23249,2021-07-31,27932,R228,
23250,2021-07-31,34075,R095,
23251,2021-12-01,23177,R000,
23252,2021-07-31,19134,R228,
23253,2021-07-31,17747,R339,
23254,2021-07-31,10219,R084,
23255,2021-07-31,2728,R084,
23256,2021-07-31,5130,R228,
23257,2021-07-31,232,R000,
23258,2021-12-31,14573,R072,
23259,2021-12-31,17761,R240,
23260,2021-07-31,22226,R095,
23261,2021-07-31,37435,R462,xl3138
23262,2021-12-01,4302,R221,
23263,2021-07-31,23435,R140,
23264,2021-07-31,22311,R219,
23265,2021-07-31,315,R190,
23266,2021-12-01,49003,R143,
23267,2021-07-31,33353,R142,
23268,2021-07-31,41055,R142,
23269,2021-12-31,22261,R084,
23270,2021-07-31,19103,R312,
23271,2021-07-31,44910,R019,
23272,2021-07-31,45806,R000,
23273,2021-07-31,29726,R287,
23274,2021-07-31,40745,R290,
23275,2021-07-31,20677,R010,
23276,2021-07-31,22966,R204,
23277,2021-07-31,30886,R190,
23278,2021-07-31,32942,R259,
23279,2021-07-31,42300,R190,
23280,2021-07-31,7528,R190,
23281,2021-12-31,8851,R250,
23282,2021-07-31,35998,R143,
23283,2021-07-31,12902,R000,
23284,2021-07-31,46920,R010,
23285,2021-12-01,27793,R190,
23286,2021-07-31,14989,R339,
23287,2021-07-31,20491,R300,
23288,2021-07-31,18206,R199,yc3948
23289,2021-07-31,1529,R019,
23290,2021-12-01,2334,R221,
23291,2021-07-31,31778,R205,
23292,2021-07-31,10427,R287,
23293,2021-07-31,45964,R108,yf2597
23294,2021-07-31,32307,R067,
23295,2021-12-31,49584,R000,
23296,2021-07-31,42210,R000,
23297,2021-07-31,24448,R250,
23298,2021-07-31,45319,R086,
23299,2021-07-31,28627,R190,
23300,2021-07-31,31863,R219,
23301,2021-07-31,8125,R287,
23302,2021-07-31,41164,R143,
23303,2021-08-01,21923,R067,
23304,2021-08-01,42181,R281,xc2571
23305,2021-11-01,46554,R082,
23306,2021-11-01,42071,R205,
23307,2021-08-01,27311,R229,
23308,2021-08-01,46848,R230,
23309,2021-12-01,8349,R007,
23310,2021-08-01,31413,R177,
23311,2021-08-01,34730,R115,
23312,2021-08-01,30450,R001,sz3032
23313,2021-08-01,1554,R086,
23314,2021-08-01,19047,R084,
23315,2021-08-01,27280,R259,
23316,2021-12-01,21755,R060,xy2523
23317,2021-11-01,41782,R284,
23318,2021-11-01,45502,R202,xz3062
23319,2021-11-01,27962,R016,
23320,2021-08-01,32386,R219,zs2520
23321,2021-08-01,38198,R259,
23322,2021-08-01,11123,R339,mzw2107
23323,2021-08-01,31392,R287,
23324,2021-12-01,33875,R284,
23325,2021-08-01,11639,R000,
23326,2021-11-01,4277,R115,
23327,2021-08-01,35527,R108,
23328,2021-11-01,19951,R007,
23329,2021-08-01,9411,R000,
23330,2021-08-01,45996,R016,
23331,2021-08-01,34383,R143,
23332,2021-08-01,44757,R000,
23333,2021-08-01,49930,R287,
23334,2021-08-01,47304,R084,
23335,2021-08-01,18556,R065,
23336,2021-08-01,1355,R228,
23337,2021-08-01,26096,R060,xy2523
23338,2021-08-01,20277,R259,
23339,2021-08-01,18184,R140,
23340,2021-08-01,46581,R231,yl4985
23341,2021-08-01,37994,R290,
23342,2021-08-01,7187,R000,
23343,2021-08-01,7020,R285,
23344,2021-08-01,3115,R000,
23345,2021-08-01,1193,R284,
23346,2021-08-01,20149,R240,yz4222
23347,2021-08-01,40853,R000,
23348,2021-08-01,6255,R095,
23349,2021-10-01,1274,R019,
23350,2021-08-01,9135,R221,
23351,2021-11-01,32112,R050,
23352,2021-08-01,7375,R095,
23353,2021-08-01,19388,R205,
23354,2021-08-01,36424,R287,
23355,2021-08-01,13058,R300,
23356,2021-08-01,15373,R287,
23357,2021-08-01,45385,R229,
23358,2021-08-01,30414,R300,
23359,2021-08-01,22125,R287,
23360,2021-08-01,32581,R143,
23361,2021-12-01,27251,R084,
23362,2021-08-01,14315,R284,
23363,2021-12-01,30321,R230,
23364,2021-08-01,13874,R115,og2280
23365,2021-08-01,42626,R143,
23366,2021-08-01,10279,R339,
23367,2021-08-01,43291,R019,
23368,2021-08-01,34865,R190,
23369,2021-08-01,4340,R218,
23370,2021-08-01,28009,R339,
23371,2021-10-01,10181,R259,
23372,2021-08-01,29281,R259,
23373,2021-08-01,41569,R230,
23374,2021-10-01,700,R000,
23375,2021-08-01,26748,R287,
23376,2021-08-01,25600,R339,
23377,2021-08-01,15636,R102,
23378,2021-08-01,8207,R000,
23379,2021-08-01,25236,R205,
23380,2021-08-01,29743,R019,
23381,2021-08-01,23264,R228,
23382,2021-08-01,16897,R190,
23383,2021-08-01,19443,R000,
23384,2021-08-01,28438,R415,
23385,2021-08-01,3392,R415,
23386,2021-08-01,30490,R019,
23387,2021-08-01,45952,R205,
23388,2021-08-01,13390,R019,
23389,2021-08-01,49229,R190,
23390,2021-08-01,7973,R007,
23391,2021-12-01,14191,R219,
23392,2021-08-01,39329,R202,xz3062
23393,2021-11-01,36019,R229,dz2492
23394,2021-10-01,42058,R205,sw3628
23395,2021-08-01,25044,R190,
23396,2021-08-01,49111,R284,
23397,2021-12-01,4364,R177,
23398,2021-08-01,49715,R143,
23399,2021-11-01,17384,R029,
23400,2021-08-01,38577,R007,
23401,2021-08-01,1591,R287,
23402,2021-12-01,42234,R287,
23403,2021-08-01,21102,R415,
23404,2021-11-01,6166,R290,
23405,2021-11-01,43246,R143,
23406,2021-08-01,29271,R010,
23407,2021-08-01,42660,R067,lc3609
23408,2021-08-01,26267,R000,
23409,2021-08-01,5095,R072,
23410,2021-12-01,33649,R824,
23411,2021-08-01,24289,R415,
23412,2021-08-01,37407,R415,
23413,2021-12-01,4525,R142,
23414,2021-11-01,31027,R050,
23415,2021-08-01,35395,R462,
23416,2021-12-01,17501,R143,
23417,2021-08-01,4408,R010,
23418,2021-12-01,34991,R229,
23419,2021-10-01,2424,R218,
23420,2021-10-01,27269,R415,
23421,2021-10-01,26251,R312,
23422,2021-08-01,4074,R228,
23423,2021-08-01,6475,R290,
23424,2021-08-01,29639,R230,
23425,2021-12-02,8860,R016,
23426,2021-08-02,20721,R287,
23427,2021-11-02,48329,R190,
23428,2021-08-02,16636,R000,
23429,2021-10-02,2909,R010,
23430,2021-08-02,36705,R007,
23431,2021-11-02,36180,R000,
23432,2021-12-02,25046,R230,
23433,2021-11-02,48140,R000,
23434,2021-08-02,7473,R010,
23435,2021-12-02,41113,R229,
23436,2021-08-02,38587,R205,
23437,2021-08-02,13576,R190,
23438,2021-08-02,38707,R259,
23439,2021-10-02,4058,R143,
23440,2021-08-02,27629,R218,
23441,2021-08-02,46752,R084,
23442,2021-08-02,12244,R287,
23443,2021-08-02,14351,R177,
23444,2021-08-02,5801,R177,
23445,2021-08-02,3214,R140,
23446,2021-08-02,47702,R228,
23447,2021-10-02,16363,R339,
23448,2021-08-02,17104,R219,
23449,2021-08-02,21965,R290,
23450,2021-08-02,10282,R095,
23451,2021-11-02,36766,R317,
23452,2021-08-02,1843,R010,
23453,2021-08-02,30339,R143,
23454,2021-08-02,40656,R229,
23455,2021-08-02,12302,R000,
23456,2021-08-02,19015,R312,
23457,2021-11-02,35818,R177,
23458,2021-08-02,37395,R287,
23459,2021-08-02,16974,R102,
23460,2021-08-02,5525,R019,
23461,2021-08-02,41243,R002,
23462,2021-08-02,14759,R000,
23463,2021-08-02,9813,R019,
23464,2021-08-02,40266,R140,
23465,2021-08-02,15254,R177,
23466,2021-08-02,18474,R290,ys3490
23467,2021-08-02,10129,R230,
23468,2021-08-02,46700,R029,
23469,2021-08-02,49474,R108,
23470,2021-12-02,38148,R000,
23471,2021-08-02,43997,R287,
23472,2021-08-02,8704,R019,
23473,2021-08-02,13010,R415,
23474,2021-12-02,34072,R007,
23475,2021-08-02,28771,R086,
23476,2021-08-02,42963,R086,
23477,2021-08-02,5058,R339,
23478,2021-12-02,48004,R259,
23479,2021-08-02,49936,R219,zs2520
23480,2021-08-02,19247,R050,mmb2329
23481,2021-08-02,33594,R000,
23482,2021-08-02,13200,R230,
23483,2021-12-02,39261,R000,
23484,2021-12-02,37627,R050,
23485,2021-08-02,40408,R259,
23486,2021-12-02,11853,R029,ja3571
23487,2021-08-02,19617,R205,sw3628
23488,2021-08-02,30972,R190,
23489,2021-08-02,5605,R281,xc2571
23490,2021-08-02,21288,R205,
23491,2021-08-02,16928,R229,
23492,2021-08-02,49625,R228,
23493,2021-08-02,40037,R190,
23494,2021-11-02,49636,R312,
23495,2021-08-02,13498,R221,ys3528
23496,2021-11-02,13588,R050,
23497,2021-08-02,15916,R000,
23498,2021-08-02,18122,R067,
23499,2021-12-02,30377,R259,
23500,2021-08-02,29593,R142,
23501,2021-08-02,31239,R259,
23502,2021-12-02,11349,R082,
23503,2021-08-02,2850,R086,
23504,2021-08-02,10407,R259,
23505,2021-08-02,44214,R229,
23506,2021-08-02,11542,R072,
23507,2021-12-02,29124,R001,
23508,2021-12-02,43661,R287,
23509,2021-08-02,602,R065,
23510,2021-08-02,5575,R190,
23511,2021-08-02,36385,R108,
23512,2021-08-02,22115,R221,ys3528
23513,2021-08-02,31488,R219,zs2520
23514,2021-08-02,16213,R000,
23515,2021-08-02,24970,R221,
23516,2021-08-02,17541,R065,
23517,2021-08-02,3787,R007,
23518,2021-08-02,49166,R095,
23519,2021-08-02,4230,R007,
23520,2021-11-02,18564,R284,
23521,2021-08-02,47924,R027,
23522,2021-08-02,25718,R102,
23523,2021-08-02,33026,R007,
23524,2021-10-02,37301,R204,
23525,2021-12-02,12079,R259,ft2564
23526,2021-08-02,20416,R000,
